run_name,ratios,factors,nw_thesis,nw_proposed,reduction,multi_depth,n_weight_types,same_tree_mult,cross_tree_mult,improved,status_thesis,status_proposed
run_50,"[3, 11, 4];[11, 6, 1]","[3, 3, 2];[3, 3, 2]",3,3,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_51,"[10, 7, 1];[11, 3, 4]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_52,"[5, 2, 11];[13, 1, 4]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_53,"[1, 12, 5];[10, 7, 1]","[3, 3, 2];[3, 3, 2]",3,3,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_54,"[11, 4, 3];[15, 2, 1]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_55,"[10, 1, 7];[3, 5, 10]","[3, 3, 2];[3, 3, 2]",3,3,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_56,"[5, 2, 11];[1, 1, 16]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_57,"[7, 7, 4];[13, 3, 2]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_58,"[1, 4, 13];[15, 2, 1]","[3, 3, 2];[3, 3, 2]",4,4,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_59,"[4, 11, 3];[5, 10, 3]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_60,"[14, 3, 1];[15, 1, 2]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_61,"[9, 7, 2];[8, 1, 9]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_62,"[9, 2, 7];[3, 8, 7]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_63,"[8, 5, 5];[5, 2, 11]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_64,"[11, 3, 4];[14, 1, 3]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_65,"[13, 1, 4];[1, 12, 5]","[3, 3, 2];[3, 3, 2]",4,4,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_66,"[13, 1, 4];[8, 1, 9]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_67,"[1, 12, 5];[11, 2, 5]","[3, 3, 2];[3, 3, 2]",3,3,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_68,"[1, 4, 13];[1, 12, 5]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_69,"[5, 10, 3];[9, 4, 5]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_70,"[11, 4, 3];[11, 2, 5]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_71,"[1, 15, 2];[3, 5, 10]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_72,"[7, 1, 10];[1, 4, 13]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_73,"[7, 8, 3];[1, 3, 14]","[3, 3, 2];[3, 3, 2]",3,3,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_74,"[7, 6, 5];[3, 5, 10]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_75,"[11, 6, 1];[1, 13, 4]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_76,"[5, 10, 3];[9, 8, 1]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_77,"[9, 5, 4];[8, 3, 7]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_78,"[8, 7, 3];[13, 2, 3]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_79,"[11, 5, 2];[7, 5, 6]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_80,"[9, 8, 1];[1, 6, 11]","[3, 3, 2];[3, 3, 2]",4,4,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_81,"[15, 1, 2];[1, 2, 15]","[3, 3, 2];[3, 3, 2]",4,4,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_82,"[8, 5, 5];[11, 3, 4]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_83,"[9, 1, 8];[8, 1, 9]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_84,"[4, 7, 7];[6, 1, 11]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_85,"[9, 1, 8];[4, 3, 11]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_86,"[1, 9, 8];[5, 4, 9]","[3, 3, 2];[3, 3, 2]",3,3,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_87,"[5, 5, 8];[1, 9, 8]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_88,"[11, 4, 3];[9, 7, 2]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_89,"[13, 3, 2];[2, 1, 15]","[3, 3, 2];[3, 3, 2]",3,3,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_90,"[3, 7, 8];[13, 4, 1]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_91,"[4, 3, 11];[7, 2, 9]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_92,"[1, 13, 4];[15, 1, 2]","[3, 3, 2];[3, 3, 2]",4,4,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_93,"[10, 5, 3];[3, 5, 10]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_94,"[5, 3, 10];[5, 4, 9]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_95,"[10, 5, 3];[4, 11, 3]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_96,"[9, 7, 2];[9, 2, 7]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_97,"[1, 7, 10];[2, 7, 9]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_98,"[15, 2, 1];[3, 13, 2]","[3, 3, 2];[3, 3, 2]",3,3,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_99,"[11, 6, 1];[11, 3, 4]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_100,"[2, 11, 5];[9, 2, 7]","[3, 3, 2];[3, 3, 2]",3,3,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_101,"[1, 12, 5];[14, 1, 3]","[3, 3, 2];[3, 3, 2]",4,4,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_102,"[12, 5, 1];[15, 1, 2]","[3, 3, 2];[3, 3, 2]",3,3,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_103,"[5, 4, 9];[10, 5, 3]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_104,"[1, 7, 10];[1, 13, 4]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_105,"[4, 11, 3];[4, 1, 13]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_106,"[9, 8, 1];[5, 10, 3]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_107,"[5, 12, 1];[11, 3, 4]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_108,"[10, 7, 1];[5, 11, 2]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_109,"[11, 1, 6];[13, 2, 3]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_110,"[8, 5, 5];[2, 9, 7]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_111,"[5, 8, 5];[5, 6, 7]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_112,"[4, 11, 3];[1, 4, 13]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_113,"[3, 13, 2];[9, 2, 7]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_114,"[11, 2, 5];[11, 5, 2]","[3, 3, 2];[3, 3, 2]",3,3,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_115,"[3, 5, 10];[4, 11, 3]","[3, 3, 2];[3, 3, 2]",3,3,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_116,"[1, 1, 16];[2, 9, 7]","[3, 3, 2];[3, 3, 2]",3,3,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_117,"[5, 3, 10];[14, 3, 1]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_118,"[8, 5, 5];[5, 11, 2]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_119,"[1, 8, 9];[10, 5, 3]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_120,"[7, 3, 8];[13, 3, 2]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_121,"[12, 1, 5];[10, 7, 1]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_122,"[1, 8, 9];[7, 2, 9]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_123,"[2, 13, 3];[5, 7, 6]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_124,"[11, 3, 4];[6, 1, 11]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_125,"[9, 8, 1];[4, 7, 7]","[3, 3, 2];[3, 3, 2]",3,3,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_126,"[5, 3, 10];[12, 1, 5]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_127,"[1, 8, 9];[4, 11, 3]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_128,"[12, 1, 5];[1, 15, 2]","[3, 3, 2];[3, 3, 2]",5,5,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_129,"[4, 1, 13];[2, 15, 1]","[3, 3, 2];[3, 3, 2]",4,4,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_130,"[4, 13, 1];[5, 3, 10]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_131,"[5, 9, 4];[9, 5, 4]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_132,"[7, 8, 3];[8, 7, 3]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_133,"[12, 5, 1];[2, 11, 5]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_134,"[4, 11, 3];[3, 4, 11]","[3, 3, 2];[3, 3, 2]",3,3,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_135,"[8, 3, 7];[5, 2, 11]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_136,"[7, 1, 10];[5, 6, 7]","[3, 3, 2];[3, 3, 2]",3,3,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_137,"[5, 12, 1];[1, 3, 14]","[3, 3, 2];[3, 3, 2]",3,3,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_138,"[1, 10, 7];[2, 3, 13]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_139,"[3, 13, 2];[4, 13, 1]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_140,"[1, 14, 3];[13, 1, 4]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_141,"[3, 8, 7];[3, 2, 13]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_142,"[11, 2, 5];[10, 7, 1]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_143,"[4, 13, 1];[7, 7, 4]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_144,"[11, 3, 4];[13, 2, 3]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_145,"[11, 3, 4];[9, 2, 7]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_146,"[3, 13, 2];[3, 14, 1]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_147,"[2, 3, 13];[4, 7, 7]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_148,"[10, 7, 1];[7, 10, 1]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_149,"[12, 5, 1];[4, 5, 9]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_150,"[1, 8, 9];[1, 5, 12]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_151,"[11, 1, 6];[1, 5, 12]","[3, 3, 2];[3, 3, 2]",4,4,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_152,"[3, 2, 13];[1, 2, 15]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_153,"[14, 1, 3];[6, 5, 7]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_154,"[3, 8, 7];[2, 3, 13]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_155,"[14, 1, 3];[15, 1, 2]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_156,"[4, 3, 11];[2, 11, 5]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_157,"[7, 3, 8];[5, 4, 9]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_158,"[1, 3, 14];[5, 1, 12]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_159,"[12, 5, 1];[3, 10, 5]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_160,"[1, 14, 3];[3, 8, 7]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_161,"[4, 9, 5];[1, 10, 7]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_162,"[3, 10, 5];[10, 3, 5]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_163,"[6, 5, 7];[3, 1, 14]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_164,"[5, 7, 6];[5, 4, 9]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_165,"[3, 2, 13];[15, 2, 1]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_166,"[5, 10, 3];[3, 13, 2]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_167,"[2, 7, 9];[10, 5, 3]","[3, 3, 2];[3, 3, 2]",0,0,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_168,"[3, 7, 8];[3, 10, 5]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_169,"[7, 8, 3];[11, 5, 2]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_170,"[4, 11, 3];[3, 8, 7]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_171,"[8, 7, 3];[12, 5, 1]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_172,"[11, 3, 4];[2, 9, 7]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_173,"[4, 9, 5];[9, 1, 8]","[3, 3, 2];[3, 3, 2]",3,3,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_174,"[3, 2, 13];[5, 8, 5]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_175,"[11, 2, 5];[3, 2, 13]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_176,"[1, 11, 6];[7, 4, 7]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_177,"[5, 3, 10];[3, 2, 13]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_178,"[2, 15, 1];[5, 6, 7]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_179,"[6, 11, 1];[10, 5, 3]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_180,"[7, 9, 2];[10, 5, 3]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_181,"[6, 1, 11];[5, 4, 9]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_182,"[4, 13, 1];[3, 7, 8]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_183,"[5, 10, 3];[3, 11, 4]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_184,"[1, 11, 6];[12, 1, 5]","[3, 3, 2];[3, 3, 2]",4,4,0,0,1,0,0,0,OPTIMAL,OPTIMAL
